0.719048,0.719048,0.719048,-141.246,0,-141.246,0,0,0,0
0.722546,0.722546,0.722546,-142.487,0,-142.487,0,0,0,0
0.726025,0.726025,0.726025,-143.737,0,-143.737,0,0,0,0
0.729487,0.729487,0.729487,-144.995,0,-144.995,0,0,0,0
0.732929,0.732929,0.732929,-146.259,0,-146.259,0,0,0,0
0.736353,0.736353,0.736353,-147.531,0,-147.531,0,0,0,0
0.739758,0.739758,0.739758,-148.809,0,-148.809,0,0,0,0
0.743145,0.743145,0.743145,-150.094,0,-150.094,0,0,0,0
0.746512,0.746512,0.746512,-151.384,0,-151.384,0,0,0,0
0.749861,0.749861,0.749861,-152.681,0,-152.681,0,0,0,0
0.75319,0.75319,0.75319,-153.981,0,-153.981,0,0,0,0
0.7565,0.7565,0.7565,-155.289,0,-155.289,0,0,0,0
0.759791,0.759791,0.759791,-156.599,0,-156.599,0,0,0,0
0.763063,0.763063,0.763063,-157.913,0,-157.913,0,0,0,0
0.766315,0.766315,0.766315,-159.231,0,-159.231,0,0,0,0
0.769547,0.769547,0.769547,-160.551,0,-160.551,0,1,1,0
0.77276,0.77276,0.77276,-161.872,0,-161.872,0,1,1,0
0.775954,0.775954,0.775954,-163.195,0,-163.195,0,1,1,0
0.779127,0.779127,0.779127,-164.517,0,-164.517,0,1,1,0
0.782281,0.782281,0.782281,-165.839,0,-165.839,0,1,1,0
0.785415,0.785415,0.785415,-167.158,0,-167.158,0,1,1,0
0.788528,0.788528,0.788528,-168.476,0,-168.476,0,1,1,0
0.791622,0.791622,0.791622,-169.79,0,-169.79,0,1,1,0
0.794696,0.794696,0.794696,-171.099,0,-171.099,0,1,1,0
0.797749,0.797749,0.797749,-172.404,0,-172.404,0,1,1,0
0.800782,0.800782,0.800782,-173.702,0,-173.702,0,0,0,0
0.803794,0.803794,0.803794,-174.992,0,-174.992,0,0,0,0
0.806786,0.806786,0.806786,-176.274,0,-176.274,0,0,0,0
0.809758,0.809758,0.809758,-177.546,0,-177.546,0,0,0,0
0.812709,0.812709,0.812709,-178.807,0,-178.807,0,0,0,0
0.815639,0.815639,0.815639,-180.056,0,-180.056,0,0,0,0
0.818549,0.818549,0.818549,-181.293,0,-181.293,0,0,0,0
0.821437,0.821437,0.821437,-182.516,0,-182.516,0,0,0,0
0.824305,0.824305,0.824305,-183.725,0,-183.725,0,0,0,0
0.827151,0.827151,0.827151,-184.917,0,-184.917,0,0,0,0
0.829977,0.829977,0.829977,-186.093,0,-186.093,0,0,0,0
0.832782,0.832782,0.832782,-187.25,0,-187.25,0,0,0,0
0.835565,0.835565,0.835565,-188.389,0,-188.389,0,0,0,0
0.838327,0.838327,0.838327,-189.509,0,-189.509,0,0,0,0
0.841067,0.841067,0.841067,-190.608,0,-190.608,0,0,0,0
0.843787,0.843787,0.843787,-191.686,0,-191.686,0,0,0,0
0.846484,0.846484,0.846484,-192.743,0,-192.743,0,0,0,1
0.849161,0.849161,0.849161,-193.776,0,-193.776,0,0,0,1
0.851815,0.851815,0.851815,-194.788,0,-194.788,0,0,0,1
0.854448,0.854448,0.854448,-195.775,0,-195.775,0,0,0,1
0.857059,0.857059,0.857059,-196.739,0,-196.739,0,0,0,1
0.859648,0.859648,0.859648,-197.679,0,-197.679,0,0,0,1
0.862216,0.862216,0.862216,-198.597,0,-198.597,0,0,0,1
0.864761,0.864761,0.864761,-199.487,0,-199.487,0,0,0,0
0.867284,0.867284,0.867284,-200.355,0,-200.355,0,0,0,0
0.869786,0.869786,0.869786,-201.199,0,-201.199,0,0,0,0
0.872265,0.872265,0.872265,-202.018,0,-202.018,0,0,0,0
0.874722,0.874722,0.874722,-202.816,0,-202.816,0,0,0,0
0.877156,0.877156,0.877156,-203.589,0,-203.589,0,0,0,0
0.879569,0.879569,0.879569,-204.339,0,-204.339,0,0,0,0
0.881958,0.881958,0.881958,-205.067,0,-205.067,0,1,1,0
0.884326,0.884326,0.884326,-205.774,0,-205.774,0,1,1,0
0.886671,0.886671,0.886671,-206.46,0,-206.46,0,1,1,0
0.888993,0.888993,0.888993,-207.125,0,-207.125,0,1,1,0
0.891293,0.891293,0.891293,-207.771,0,-207.771,0,1,1,0
0.89357,0.89357,0.89357,-208.398,0,-208.398,0,1,1,0
0.895824,0.895824,0.895824,-209.006,0,-209.006,0,1,1,0
0.898055,0.898055,0.898055,-209.596,0,-209.596,0,1,1,0
0.900264,0.900264,0.900264,-210.17,0,-210.17,0,1,1,0
0.902449,0.902449,0.902449,-210.728,0,-210.728,0,1,1,0
0.904612,0.904612,0.904612,-211.269,0,-211.269,0,0,0,0
0.906752,0.906752,0.906752,-211.794,0,-211.794,0,0,0,0
0.908868,0.908868,0.908868,-212.306,0,-212.306,0,0,0,0
0.910961,0.910961,0.910961,-212.802,0,-212.802,0,0,0,0
0.913032,0.913032,0.913032,-213.283,0,-213.283,0,0,0,0
0.915078,0.915078,0.915078,-213.749,0,-213.749,0,0,0,0
0.917102,0.917102,0.917102,-214.203,0,-214.203,0,0,0,0
0.919102,0.919102,0.919102,-214.64,0,-214.64,0,0,0,0
0.921079,0.921079,0.921079,-215.065,0,-215.065,0,0,0,0
0.923032,0.923032,0.923032,-215.472,0,-215.472,0,0,0,0
0.924962,0.924962,0.924962,-215.866,0,-215.866,0,0,0,0
0.926868,0.926868,0.926868,-216.245,0,-216.245,0,0,0,0
0.928751,0.928751,0.928751,-216.607,0,-216.607,0,0,0,0
0.93061,0.93061,0.93061,-216.952,0,-216.952,0,0,0,0
0.932445,0.932445,0.932445,-217.28,0,-217.28,0,0,0,0
0.934257,0.934257,0.934257,-217.591,0,-217.591,0,0,0,0
0.936045,0.936045,0.936045,-217.883,0,-217.883,0,0,0,0
0.937809,0.937809,0.937809,-218.157,0,-218.157,0,0,0,0
0.939549,0.939549,0.939549,-218.411,0,-218.411,0,0,0,0
0.941265,0.941265,0.941265,-218.643,0,-218.643,0,0,0,0
0.942957,0.942957,0.942957,-218.857,0,-218.857,0,0,0,0
0.944625,0.944625,0.944625,-219.048,0,-219.048,0,0,0,0
0.946269,0.946269,0.946269,-219.218,0,-219.218,0,0,0,0
0.947889,0.947889,0.947889,-219.365,0,-219.365,0,0,0,0
0.949485,0.949485,0.949485,-219.488,0,-219.488,0,0,0,0
0.951057,0.951057,0.951057,-219.591,0,-219.591,0,0,0,0
0.952604,0.952604,0.952604,-219.667,0,-219.667,0,0,0,0
0.954127,0.954127,0.954127,-219.722,0,-219.722,0,0,0,0
0.955626,0.955626,0.955626,-219.751,0,-219.751,0,0,0,0
0.9571,0.9571,0.9571,-219.758,0,-219.758,0,0,0,0
0.958551,0.958551,0.958551,-219.741,0,-219.741,0,0,0,0
0.959976,0.959976,0.959976,-219.698,0,-219.698,0,0,0,0
0.961378,0.961378,0.961378,-219.631,0,-219.631,0,0,0,0
0.962754,0.962754,0.962754,-219.542,0,-219.542,0,0,0,0
0.964107,0.964107,0.964107,-219.429,0,-219.429,0,1,1,0
0.965434,0.965434,0.965434,-219.29,0,-219.29,0,1,1,0
0.966737,0.966737,0.966737,-219.131,0,-219.131,0,1,1,0
0.968016,0.968016,0.968016,-218.947,0,-218.947,0,1,1,0
0.96927,0.96927,0.96927,-218.74,0,-218.74,0,1,1,0
0.970499,0.970499,0.970499,-218.512,0,-218.512,0,1,1,0
0.971703,0.971703,0.971703,-218.26,0,-218.26,0,1,1,0
0.972883,0.972883,0.972883,-217.988,0,-217.988,0,1,1,0
0.974038,0.974038,0.974038,-217.694,0,-217.694,0,1,1,0
0.975168,0.975168,0.975168,-217.378,0,-217.378,0,1,1,0
0.976273,0.976273,0.976273,-217.042,0,-217.042,0,0,0,0
0.977354,0.977354,0.977354,-216.685,0,-216.685,0,0,0,0
0.978409,0.978409,0.978409,-216.308,0,-216.308,0,0,0,0
0.97944,0.97944,0.97944,-215.911,0,-215.911,0,0,0,0
0.980445,0.980445,0.980445,-215.494,0,-215.494,0,0,0,0
0.981426,0.981426,0.981426,-215.058,0,-215.058,0,0,0,0
0.982382,0.982382,0.982382,-214.603,0,-214.603,0,0,0,0
0.983312,0.983312,0.983312,-214.129,0,-214.129,0,0,0,0
0.984218,0.984218,0.984218,-213.637,0,-213.637,0,0,0,0
0.985098,0.985098,0.985098,-213.127,0,-213.127,0,0,0,0
0.985954,0.985954,0.985954,-212.598,0,-212.598,0,0,0,0
0.986784,0.986784,0.986784,-212.053,0,-212.053,0,0,0,0
0.987589,0.987589,0.987589,-211.489,0,-211.489,0,0,0,0
0.98837,0.98837,0.98837,-210.908,0,-210.908,0,0,0,0
0.989124,0.989124,0.989124,-210.311,0,-210.311,0,0,0,0
0.989854,0.989854,0.989854,-209.697,0,-209.697,0,0,0,0
0.990559,0.990559,0.990559,-209.065,0,-209.065,0,0,0,0
0.991238,0.991238,0.991238,-208.417,0,-208.417,0,0,0,0
0.991892,0.991892,0.991892,-207.753,0,-207.753,0,0,0,0
0.992521,0.992521,0.992521,-207.073,0,-207.073,0,0,0,0
0.993124,0.993124,0.993124,-206.376,0,-206.376,0,0,0,0
0.993702,0.993702,0.993702,-205.664,0,-205.664,0,0,0,0
0.994255,0.994255,0.994255,-204.935,0,-204.935,0,0,0,0
0.994782,0.994782,0.994782,-204.19,0,-204.19,0,0,0,0
0.995285,0.995285,0.995285,-203.43,0,-203.43,0,0,0,0
0.995762,0.995762,0.995762,-202.653,0,-202.653,0,0,0,0
0.996213,0.996213,0.996213,-201.861,0,-201.861,0,0,0,0
0.996639,0.996639,0.996639,-201.054,0,-201.054,0,0,0,0
0.99704,0.99704,0.99704,-200.231,0,-200.231,0,0,0,0
0.997415,0.997415,0.997415,-199.391,0,-199.391,0,0,0,0
0.997765,0.997765,0.997765,-198.537,0,-198.537,0,0,0,0
0.99809,0.99809,0.99809,-197.666,0,-197.666,0,0,0,0
0.998389,0.998389,0.998389,-196.781,0,-196.781,0,0,0,1
0.998662,0.998662,0.998662,-195.881,0,-195.881,0,0,0,1
0.998911,0.998911,0.998911,-194.965,0,-194.965,0,0,0,1
0.999133,0.999133,0.999133,-194.035,0,-194.035,0,0,0,1
0.999331,0.999331,0.999331,-193.09,0,-193.09,0,0,0,1
0.999503,0.999503,0.999503,-192.129,0,-192.129,0,0,0,1
0.999649,0.999649,0.999649,-191.156,0,-191.156,0,0,0,1
0.99977,0.99977,0.99977,-190.167,0,-190.167,0,0,0,0
0.999865,0.999865,0.999865,-189.165,0,-189.165,0,0,0,0
0.999936,0.999936,0.999936,-188.15,0,-188.15,0,0,0,0
0.99998,0.99998,0.99998,-187.121,0,-187.121,0,0,0,0
0.999999,0.999999,0.999999,-186.081,0,-186.081,0,0,0,0
0.999993,0.999993,0.999993,-185.028,0,-185.028,0,0,0,0
0.999961,0.999961,0.999961,-183.962,0,-183.962,0,0,0,0
0.999904,0.999904,0.999904,-182.886,0,-182.886,0,0,0,0
0.999821,0.999821,0.999821,-181.797,0,-181.797,0,0,0,0
0.999713,0.999713,0.999713,-180.698,0,-180.698,0,0,0,0
0.999579,0.999579,0.999579,-179.589,0,-179.589,0,0,0,0
0.99942,0.99942,0.99942,-178.469,0,-178.469,0,0,0,0
0.999235,0.999235,0.999235,-177.34,0,-177.34,0,0,0,0
0.999025,0.999025,0.999025,-176.204,0,-176.204,0,0,0,0
0.99879,0.99879,0.99879,-175.055,0,-175.055,0,0,0,0
0.998529,0.998529,0.998529,-173.902,0,-173.902,0,0,0,0
0.998242,0.998242,0.998242,-172.739,0,-172.739,0,0,0,0
0.997931,0.997931,0.997931,-171.569,0,-171.569,0,0,0,0
0.997593,0.997593,0.997593,-170.392,0,-170.392,0,0,0,0
0.997231,0.997231,0.997231,-169.209,0,-169.209,0,0,0,0
0.996843,0.996843,0.996843,-168.02,0,-168.02,0,0,0,0
0.996429,0.996429,0.996429,-166.826,0,-166.826,0,0,0,0
0.99599,0.99599,0.99599,-165.627,0,-165.627,0,0,0,0
0.995526,0.995526,0.995526,-164.426,0,-164.426,0,1,1,0
0.995037,0.995037,0.995037,-163.22,0,-163.22,0,1,1,0
0.994522,0.994522,0.994522,-162.011,0,-162.011,0,1,1,0
0.993982,0.993982,0.993982,-160.802,0,-160.802,0,1,1,0
0.993416,0.993416,0.993416,-159.591,0,-159.591,0,1,1,0
0.992825,0.992825,0.992825,-158.381,0,-158.381,0,1,1,0
0.992209,0.992209,0.992209,-157.17,0,-157.17,0,1,1,0
0.991568,0.991568,0.991568,-155.96,0,-155.96,0,1,1,0
0.990901,0.990901,0.990901,-154.755,0,-154.755,0,1,1,0
0.990209,0.990209,0.990209,-153.553,0,-153.553,0,1,1,0
0.989492,0.989492,0.989492,-152.355,0,-152.355,0,0,0,0
0.98875,0.98875,0.98875,-151.162,0,-151.162,0,0,0,0
0.987983,0.987983,0.987983,-149.977,0,-149.977,0,0,0,0
0.98719,0.98719,0.98719,-148.798,0,-148.798,0,0,0,0
0.986372,0.986372,0.986372,-147.629,0,-147.629,0,0,0,0
0.985529,0.985529,0.985529,-146.467,0,-146.467,0,0,0,0
0.984661,0.984661,0.984661,-145.315,0,-145.315,0,0,0,0
0.983768,0.983768,0.983768,-144.175,0,-144.175,0,0,0,0
0.98285,0.98285,0.98285,-143.045,0,-143.045,0,0,0,0
0.981907,0.981907,0.981907,-141.927,0,-141.927,0,0,0,0
0.980939,0.980939,0.980939,-140.822,0,-140.822,0,0,0,0
0.979946,0.979946,0.979946,-139.729,0,-139.729,0,0,0,0
0.978928,0.978928,0.978928,-138.648,0,-138.648,0,0,0,0
0.977885,0.977885,0.977885,-137.581,0,-137.581,0,0,0,0
0.976817,0.976817,0.976817,-136.526,0,-136.526,0,0,0,0
0.975724,0.975724,0.975724,-135.484,0,-135.484,0,0,0,0
0.974606,0.974606,0.974606,-134.456,0,-134.456,0,0,0,0
0.973464,0.973464,0.973464,-133.438,0,-133.438,0,0,0,0
0.972296,0.972296,0.972296,-132.433,0,-132.433,0,0,0,0
0.971104,0.971104,0.971104,-131.437,0,-131.437,0,0,0,0
0.969887,0.969887,0.969887,-130.453,0,-130.453,0,0,0,0
0.968646,0.968646,0.968646,-129.479,0,-129.479,0,0,0,0
0.96738,0.96738,0.96738,-128.514,0,-128.514,0,0,0,0
0.966089,0.966089,0.966089,-127.555,0,-127.555,0,0,0,0
0.964773,0.964773,0.964773,-126.605,0,-126.605,0,0,0,0
0.963434,0.963434,0.963434,-125.66,0,-125.66,0,1,1,0
0.962069,0.962069,0.962069,-124.721,0,-124.721,0,1,1,0
0.96068,0.96068,0.96068,-123.785,0,-123.785,0,1,1,0
0.959266,0.959266,0.959266,-122.853,0,-122.853,0,1,1,0
0.957829,0.957829,0.957829,-121.924,0,-121.924,0,1,1,0
0.956366,0.956366,0.956366,-120.995,0,-120.995,0,1,1,0
0.95488,0.95488,0.95488,-120.066,0,-120.066,0,1,1,0
